"","town","to_psi","K12_GRAD_SCHOOL_YEAR","psi_class","latitude","longitude","count"
"3905","Vanderhoof","BCIT","2008-2009","non-NWCC",54.014,-124.013,1
"3906","Vanderhoof","BCIT","2009-2010","non-NWCC",54.014,-124.013,5
"3907","Vanderhoof","BCIT","2010-2011","non-NWCC",54.014,-124.013,0
"3908","Vanderhoof","BCIT","2011-2012","non-NWCC",54.014,-124.013,4
"3909","Vanderhoof","BCIT","2012-2013","non-NWCC",54.014,-124.013,0
"3910","Vanderhoof","BCIT","2013-2014","non-NWCC",54.014,-124.013,0
"3911","Vanderhoof","CAM","2004-2005","non-NWCC",54.014,-124.013,0
"3912","Vanderhoof","CAM","2005-2006","non-NWCC",54.014,-124.013,0
"3913","Vanderhoof","CAM","2006-2007","non-NWCC",54.014,-124.013,0
"3914","Vanderhoof","CAM","2007-2008","non-NWCC",54.014,-124.013,5
"3915","Vanderhoof","CAM","2008-2009","non-NWCC",54.014,-124.013,0
"3916","Vanderhoof","CAM","2009-2010","non-NWCC",54.014,-124.013,1
"3917","Vanderhoof","CAM","2010-2011","non-NWCC",54.014,-124.013,1
"3918","Vanderhoof","CAM","2011-2012","non-NWCC",54.014,-124.013,0
"3919","Vanderhoof","CAM","2012-2013","non-NWCC",54.014,-124.013,0
"3920","Vanderhoof","CAM","2013-2014","non-NWCC",54.014,-124.013,0
"3921","Vanderhoof","CAPU","2004-2005","non-NWCC",54.014,-124.013,0
"3922","Vanderhoof","CAPU","2005-2006","non-NWCC",54.014,-124.013,0
"3923","Vanderhoof","CAPU","2006-2007","non-NWCC",54.014,-124.013,1
"3924","Vanderhoof","CAPU","2007-2008","non-NWCC",54.014,-124.013,1
"3925","Vanderhoof","CAPU","2008-2009","non-NWCC",54.014,-124.013,0
"3926","Vanderhoof","CAPU","2009-2010","non-NWCC",54.014,-124.013,0
"3927","Vanderhoof","CAPU","2010-2011","non-NWCC",54.014,-124.013,1
"3928","Vanderhoof","CAPU","2011-2012","non-NWCC",54.014,-124.013,0
"3929","Vanderhoof","CAPU","2012-2013","non-NWCC",54.014,-124.013,2
"3930","Vanderhoof","CAPU","2013-2014","non-NWCC",54.014,-124.013,0
"3931","Vanderhoof","CNC","2004-2005","non-NWCC",54.014,-124.013,27
"3932","Vanderhoof","CNC","2005-2006","non-NWCC",54.014,-124.013,32
"3933","Vanderhoof","CNC","2006-2007","non-NWCC",54.014,-124.013,42
