"","year","programTitle","Program Code","PLU","Sum Credits","location","sumFTE","abo","imm","cluster","studentType"
"3272","2011-12","Health Care Assistant","HCAS","SCH",780,"TE",1,NA,"00","health",NA
"3273","2011-12","Health Care Assistant","HCAS","SCH",3120,"TE",4,"Y","00","health","fn"
"3274","2011-12","Health Care Assistant","HCAS","SCH",8570,"TE",10.98717949,"N","00","health",NA
"3275","2011-12","Health Care Assistant","HCAS","SCH",5460,"KI",7,NA,"00","health",NA
"3276","2011-12","Health Care Assistant","HCAS","SCH",4200,"KI",5.384615385,"Y","00","health","fn"
"3277","2011-12","Health Care Assistant","HCAS","SCH",3820,"KI",4.897435897,"N","00","health",NA
"3278","2011-12","Health Care Assistant","HCAS","SCH",16.5,"TE",0,NA,"00","health",NA
"3279","2011-12","Health Care Assistant","HCAS","SCH",66.5,"TE",0,"Y","00","health","fn"
"3280","2011-12","Health Care Assistant","HCAS","SCH",183,"TE",0,"N","00","health",NA
"3281","2011-12","Health Care Assistant","HCAS","SCH",189,"KI",0,NA,"00","health",NA
"3282","2011-12","Health Care Assistant","HCAS","SCH",145,"KI",0,"Y","00","health","fn"
"3283","2011-12","Health Care Assistant","HCAS","SCH",109,"KI",0,"N","00","health",NA
"3284","2012-13","Health Care Assistant","HCAS","SCH",8,"SM",0.013333333,"Y","00","health","fn"
"3285","2012-13","Health Care Assistant","HCAS","SCH",138.857,"SM",0.180803385,"Y","00","health","fn"
"3286","2012-13","Health Care Assistant","HCAS","SCH",780,"TE",1,NA,"00","health",NA
"3287","2012-13","Health Care Assistant","HCAS","SCH",3900,"TE",5,"Y","00","health","fn"
"3288","2012-13","Health Care Assistant","HCAS","SCH",6806,"TE",8.725641026,"N","00","health",NA
"3289","2012-13","Health Care Assistant","HCAS","SCH",5460,"HO",7,NA,"00","health",NA
"3290","2012-13","Health Care Assistant","HCAS","SCH",1650,"HO",2.115384615,"Y","00","health","fn"
"3291","2012-13","Health Care Assistant","HCAS","SCH",4680,"HO",6,"N","00","health",NA
"3292","2012-13","Health Care Assistant","HCAS","SCH",19.5,"TE",0,NA,"00","health",NA
"3293","2012-13","Health Care Assistant","HCAS","SCH",94.5,"TE",0,"Y","00","health","fn"
"3294","2012-13","Health Care Assistant","HCAS","SCH",208.5,"TE",0,"N","00","health",NA
"3295","2012-13","Health Care Assistant","HCAS","SCH",4,"ON",0,NA,"00","health",NA
"3296","2012-13","Health Care Assistant","HCAS","SCH",10,"ON",0,"Y","00","health","fn"
"3297","2012-13","Health Care Assistant","HCAS","SCH",18,"ON",0,"N","00","health",NA
"3298","2012-13","Health Care Assistant","HCAS","SCH",122,"HO",0,NA,"00","health",NA
"3299","2012-13","Health Care Assistant","HCAS","SCH",41,"HO",0,"Y","00","health","fn"
"3300","2012-13","Health Care Assistant","HCAS","SCH",106.5,"HO",0,"N","00","health",NA
"3301","2013-14","Health Care Assistant","HCAS","SCH",1560,"MA",2,NA,"00","health",NA
"3302","2013-14","Health Care Assistant","HCAS","SCH",5630,"SM",7.217948718,"N","00","health",NA
"3303","2013-14","Health Care Assistant","HCAS","SCH",780,"SM",1,"Y","00","health","fn"
"3304","2013-14","Health Care Assistant","HCAS","SCH",1700,"SM",2.179487179,NA,"00","health",NA
"3305","2013-14","Health Care Assistant","HCAS","SCH",3590,"TE",4.602564103,"N","00","health",NA
"3306","2013-14","Health Care Assistant","HCAS","SCH",3120,"TE",4,"Y","00","health","fn"
"3307","2013-14","Health Care Assistant","HCAS","SCH",3120,"TE",4,NA,"00","health",NA
"3308","2013-14","Health Care Assistant","HCAS","SCH",282.858,"SM",0.368304688,"N","00","health",NA
"3309","2013-14","Health Care Assistant","HCAS","SCH",141.429,"SM",0.184152344,NA,"00","health",NA
"3310","2013-14","Health Care Assistant","HCAS","SCH",141.429,"TE",0.184152344,NA,"00","health",NA
"3311","2013-14","Health Care Assistant","HCAS","SCH",77,"MA",0.128333333,"Y","00","health","fn"
"3312","2013-14","Health Care Assistant","HCAS","SCH",28,"MA",0.046666667,NA,"00","health",NA
"3313","2013-14","Health Care Assistant","HCAS","SCH",53,"HO",0,"N","00","health",NA
"3314","2013-14","Health Care Assistant","HCAS","SCH",31.5,"HO",0,"Y","00","health","fn"
"3315","2013-14","Health Care Assistant","HCAS","SCH",71.5,"HO",0,NA,"00","health",NA
"3316","2013-14","Health Care Assistant","HCAS","SCH",61.5,"MA",0,"Y","00","health","fn"
"3317","2013-14","Health Care Assistant","HCAS","SCH",34,"MA",0,NA,"00","health",NA
"3318","2013-14","Health Care Assistant","HCAS","SCH",106,"SM",0,"N","00","health",NA
"3319","2013-14","Health Care Assistant","HCAS","SCH",13.5,"SM",0,"Y","00","health","fn"
"3320","2013-14","Health Care Assistant","HCAS","SCH",47.5,"SM",0,NA,"00","health",NA
"3321","2013-14","Health Care Assistant","HCAS","SCH",119.5,"TE",0,"N","00","health",NA
"3322","2013-14","Health Care Assistant","HCAS","SCH",108,"TE",0,"Y","00","health","fn"
"3323","2013-14","Health Care Assistant","HCAS","SCH",78,"TE",0,NA,"00","health",NA
"3324","2013-14","Health Care Assistant","HCAS","SCH",550,"HO",0.705128205,"Y","00","health","fn"
"3325","2013-14","Health Care Assistant","HCAS","SCH",780,"MA",1,"Y","00","health","fn"
"3326","2014-15","Health Care Assistant","HCAS","SCH",7,"MA",0.011666667,NA,"00","health",NA
"3327","2014-15","Health Care Assistant","HCAS","SCH",3120,"TE",4,NA,"00","health",NA
"3328","2014-15","Health Care Assistant","HCAS","SCH",3120,"TE",4,"Y","00","health","fn"
"3329","2014-15","Health Care Assistant","HCAS","SCH",4260,"TE",5.461538462,"N","00","health",NA
"3330","2014-15","Health Care Assistant","HCAS","SCH",240,"SM",0.307692308,NA,"00","health",NA
"3331","2014-15","Health Care Assistant","HCAS","SCH",300,"SM",0.384615385,"N","00","health",NA
"3332","2014-15","Health Care Assistant","HCAS","SCH",103.5,"TE",0,NA,"00","health",NA
"3333","2014-15","Health Care Assistant","HCAS","SCH",108,"TE",0,"Y","00","health","fn"
"3334","2014-15","Health Care Assistant","HCAS","SCH",130,"TE",0,"N","00","health",NA
"3335","2014-15","Health Care Assistant","HCAS","SCH",28,"SM",0,NA,"00","health",NA
"3336","2014-15","Health Care Assistant","HCAS","SCH",10,"SM",0,"Y","00","health","fn"
"3337","2014-15","Health Care Assistant","HCAS","SCH",70,"SM",0,"N","00","health",NA
"3338","2014-15","Health Care Assistant","HCAS","SCH",20,"MA",0,"Y","00","health","fn"
"3339","2015-16","Health Care Assistant","HCAS","SCH",840,"MO",1.076923077,"N","00","health",NA
"3340","2015-16","Health Care Assistant","HCAS","SCH",5040,"MO",6.461538462,"Y","00","health","fn"
"3341","2015-16","Health Care Assistant","HCAS","SCH",600,"TE",0.769230769,"N","00","health",NA
"3342","2015-16","Health Care Assistant","HCAS","SCH",460,"TE",0.58974359,NA,"00","health",NA
"3343","2015-16","Health Care Assistant","HCAS","SCH",0,"HO",0,NA,"00","health",NA
"3344","2015-16","Health Care Assistant","HCAS","SCH",0,"MO",0,"Y","00","health","fn"
"3345","2015-16","Health Care Assistant","HCAS","SCH",91.143,"PR",0.118675781,"Y","00","health","fn"
"3346","2015-16","Health Care Assistant","HCAS","SCH",234.285,"SM",0.305058594,"N","00","health",NA
"3347","2015-16","Health Care Assistant","HCAS","SCH",46.857,"SM",0.061011719,"Y","00","health","fn"
"3348","2015-16","Health Care Assistant","HCAS","SCH",18.857,"SM",0.024553385,NA,"00","health",NA
"3349","2015-16","Health Care Assistant","HCAS","SCH",0,"TE",0,"Y","00","health","fn"
"3350","2015-16","Health Care Assistant","HCAS","SCH",4,"SM",0.006666667,"N","00","health",NA
"3351","2015-16","Health Care Assistant","HCAS","SCH",6,"SM",0.01,"N","00","health",NA
"3352","2015-16","Health Care Assistant","HCAS","SCH",6,"SM",0.01,"Y","00","health","fn"
"3353","2015-16","Health Care Assistant","HCAS","SCH",6,"SM",0.01,NA,"00","health",NA
"3354","2015-16","Health Care Assistant","HCAS","SCH",5,"HA",0,"N","00","health",NA
"3355","2015-16","Health Care Assistant","HCAS","SCH",8,"HA",0,"Y","00","health","fn"
"3356","2015-16","Health Care Assistant","HCAS","SCH",12,"MO",0,"N","00","health",NA
"3357","2015-16","Health Care Assistant","HCAS","SCH",75,"MO",0.059210526,"Y","00","health","fn"
"3358","2015-16","Health Care Assistant","HCAS","SCH",58,"TE",0.078947368,"N","00","health",NA
"3359","2015-16","Health Care Assistant","HCAS","SCH",58,"TE",0.078947368,"Y","00","health","fn"
"3360","2015-16","Health Care Assistant","HCAS","SCH",7,"TE",0,NA,"00","health",NA
"3361","2015-16","Health Care Assistant","HCAS","SCH",12,"MO",0,"N","00","health",NA
"3362","2015-16","Health Care Assistant","HCAS","SCH",72,"MO",0,"Y","00","health","fn"
"3363","2015-16","Health Care Assistant","HCAS","SCH",70,"TE",0,"N","00","health",NA
"3364","2015-16","Health Care Assistant","HCAS","SCH",40,"TE",0,"Y","00","health","fn"
"3365","2015-16","Health Care Assistant","HCAS","SCH",40,"TE",0,NA,"00","health",NA
"3366","2015-16","Health Care Assistant","HCAS","SCH",350,"HA",0.460526316,"N","00","health",NA
"3367","2015-16","Health Care Assistant","HCAS","SCH",560,"HA",0.736842105,"Y","00","health","fn"
"3368","2015-16","Health Care Assistant","HCAS","SCH",4500,"TE",5.921052632,"N","00","health",NA
"3369","2015-16","Health Care Assistant","HCAS","SCH",4500,"TE",5.921052632,"Y","00","health","fn"
"3370","2016-17","Health Care Assistant","HCAS","SCH",3480,"SM",4.461538462,"N","00","health",NA
"3371","2016-17","Health Care Assistant","HCAS","SCH",870,"SM",1.115384615,"Y","00","health","fn"
"3372","2016-17","Health Care Assistant","HCAS","SCH",870,"SM",1.115384615,NA,"00","health",NA
"3373","2016-17","Health Care Assistant","HCAS","SCH",6090,"TE",7.807692308,"N","00","health",NA
"3374","2016-17","Health Care Assistant","HCAS","SCH",5420,"TE",6.948717949,"Y","00","health","fn"
"3375","2016-17","Health Care Assistant","HCAS","SCH",5220,"TE",6.692307692,NA,"00","health",NA
"3376","2016-17","Health Care Assistant","HCAS","SCH",870,"TE",1.115384615,NA,"02","health","ie"
"3377","2016-17","Health Care Assistant","HCAS","SCH",22.857,"SM",0.029761719,"N","00","health",NA
"3378","2016-17","Health Care Assistant","HCAS","SCH",0,"SM",0,"N","00","health",NA
"3379","2016-17","Health Care Assistant","HCAS","SCH",0,"SM",0,"Y","00","health","fn"
"3380","2016-17","Health Care Assistant","HCAS","SCH",0,"SM",0,NA,"00","health",NA
"3381","2016-17","Health Care Assistant","HCAS","SCH",8,"HA",0.013333333,"N","00","health",NA
"3382","2016-17","Health Care Assistant","HCAS","SCH",16,"TE",0.026666667,"N","00","health",NA
"3383","2016-17","Health Care Assistant","HCAS","SCH",12,"HA",0.236842105,"N","00","health",NA
"3384","2016-17","Health Care Assistant","HCAS","SCH",12,"HA",0.236842105,"Y","00","health","fn"
"3385","2016-17","Health Care Assistant","HCAS","SCH",2,"MO",0,"N","00","health",NA
"3386","2016-17","Health Care Assistant","HCAS","SCH",10,"MO",0,"Y","00","health","fn"
"3387","2016-17","Health Care Assistant","HCAS","SCH",150,"TE",0,"N","00","health",NA
"3388","2016-17","Health Care Assistant","HCAS","SCH",142,"TE",0,"Y","00","health","fn"
"3389","2016-17","Health Care Assistant","HCAS","SCH",30,"TE",0,NA,"00","health",NA
"3390","2016-17","Health Care Assistant","HCAS","SCH",4,"PR",0,"Y","00","health","fn"
"3391","2016-17","Health Care Assistant","HCAS","SCH",51,"SM",0.057692308,"N","00","health",NA
"3392","2016-17","Health Care Assistant","HCAS","SCH",5.5,"SM",0.019230769,"Y","00","health","fn"
"3393","2016-17","Health Care Assistant","HCAS","SCH",15.5,"SM",0.019230769,NA,"00","health",NA
"3394","2016-17","Health Care Assistant","HCAS","SCH",107.5,"TE",0.115384615,"N","00","health",NA
"3395","2016-17","Health Care Assistant","HCAS","SCH",91,"TE",0.115384615,"Y","00","health","fn"
"3396","2016-17","Health Care Assistant","HCAS","SCH",93,"TE",0.115384615,NA,"00","health",NA
"3397","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"Y","00","trades","fn"
"3398","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"N","00","trades",NA
"3399","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",4500,"TE",5,"Y","00","trades","fn"
"3400","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",6300,"TE",7,"N","00","trades",NA
"3401","2010-11","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",900,"TE",1,NA,"00","trades",NA
"3402","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"Y","00","trades","fn"
"3403","2010-11","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"N","00","trades",NA
"3404","2010-11","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",0,"TE",0,NA,"00","trades",NA
"3405","2011-12","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",0,"TE",0,NA,"00","trades",NA
"3406","2011-12","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"N","00","trades",NA
"3407","2011-12","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"Y","00","trades","fn"
"3408","2011-12","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",900,"TE",1,NA,"00","trades",NA
"3409","2011-12","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",1800,"TE",2,"N","00","trades",NA
"3410","2011-12","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",4500,"TE",5,"Y","00","trades","fn"
"3411","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",2700,"TE",3,NA,"00","trades",NA
"3412","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",7200,"TE",8,"Y","00","trades","fn"
"3413","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",5400,"TE",6,"N","00","trades",NA
"3414","2013-14","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",900,"TE",1,"N","00","trades",NA
"3415","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,NA,"00","trades",NA
"3416","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"Y","00","trades","fn"
"3417","2013-14","Heavy Duty Equip Tech/Commercial Transport","HDET","SCH",0,"TE",0,"N","00","trades",NA
"3418","2013-14","Heavy Duty Equip Tech/Commercial Transport","ACHDET","SCH",0,"TE",0,"N","00","trades",NA
"3419","2009-10","Heavy Duty Foundation","ACHDMEF","SCH",0,"TE",0,"N","00","trades",NA
"3420","2009-10","Heavy Duty Foundation","HDMEF","SCH",900,"TE",1,NA,"00","trades",NA
"3421","2009-10","Heavy Duty Foundation","HDMEF","SCH",1800,"TE",2,"Y","00","trades","fn"
"3422","2009-10","Heavy Duty Foundation","HDMEF","SCH",5400,"TE",6,"N","00","trades",NA
"3423","2009-10","Heavy Duty Foundation","ACHDMEF","SCH",2700,"TE",3,"N","00","trades",NA
"3424","2009-10","Heavy Duty Foundation","HDMEF","SCH",0,"TE",0,NA,"00","trades",NA
"3425","2009-10","Heavy Duty Foundation","HDMEF","SCH",0,"TE",0,"Y","00","trades","fn"
"3426","2009-10","Heavy Duty Foundation","HDMEF","SCH",0,"TE",0,"N","00","trades",NA
"3427","2009-10","Heavy Duty Foundation","ACHDMEF","SCH",0,"TE",0,"N","00","trades",NA
"3428","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",8,"TE",0.013333333,NA,"00","trades",NA
"3429","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",8,"TE",0.013333333,"Y","00","trades","fn"
"3430","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",8,"TE",0.013333333,"N","00","trades",NA
"3431","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",2,"TE",2,NA,"00","trades",NA
"3432","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",2,"TE",2,"Y","00","trades","fn"
"3433","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",2,"TE",2,"N","00","trades",NA
"3434","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,NA,"00","trades",NA
"3435","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"Y","00","trades","fn"
"3436","2009-10","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"N","00","trades",NA
"3437","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",1,"TE",1,NA,"01","trades",NA
"3438","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",1,"TE",1,NA,"00","trades",NA
"3439","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",4,"TE",4,"Y","00","trades","fn"
"3440","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",9,"TE",9,"N","00","trades",NA
"3441","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,NA,"01","trades",NA
"3442","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,NA,"00","trades",NA
"3443","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"Y","00","trades","fn"
"3444","2010-11","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"N","00","trades",NA
"3445","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"N","00","trades",NA
"3446","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"Y","00","trades","fn"
"3447","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,NA,"00","trades",NA
"3448","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",8,"TE",8,"N","00","trades",NA
"3449","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",6,"TE",6,"Y","00","trades","fn"
"3450","2011-12","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",1,"TE",1,NA,"00","trades",NA
"3451","2012-13","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",1,"TE",1,NA,"00","trades",NA
"3452","2012-13","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",4,"TE",4,"N","00","trades",NA
"3453","2012-13","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,NA,"00","trades",NA
"3454","2012-13","Heavy Duty Mechanic Apprentice - Level 1","HDMEAPP1","Courses",0,"TE",0,"N","00","trades",NA
"3455","2009-10","Heavy Duty Mechanics Training - Entry Level","HDMECH","SCH",0,"TE",0,"N","00","trades",NA
"3456","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",103,"TE",0.171666667,"Y","00","trades","fn"
"3457","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",50,"TE",0.083333333,"N","00","trades",NA
"3458","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",14,"TC",0.023333333,"Y","00","trades","fn"
"3459","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",431,"SM",0.718333333,"Y","00","trades","fn"
"3460","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",3,"PR",0.005,"Y","00","trades","fn"
"3461","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",122,"MA",0.203333333,"Y","00","trades","fn"
"3462","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",68,"KN",0.113333333,"Y","00","trades","fn"
"3463","2011-12","Heavy Equipment Operator Foundation","HEOF","SCH",8,"KL",0.013333333,"Y","00","trades","fn"
